sku,year_month,revenue,quantity,unique_customers,avg_discount_pct,avg_unit_price,units_sold,delivered_qty,stock_available,price_unit,promotion_flag,delivery_days,year_month_dt,launch_month,product_age_months,sales_growth_rate,rolling_avg_sales_3m,rolling_avg_sales_6m,consecutive_negative_growth_count,sales_std_dev_3m,coefficient_of_variation,growth_volatility_3m,peak_sales_value,drop_from_peak_percentage,is_peak_month,time_since_peak,sales_momentum,plc_stage,decline_risk_3m,decline_risk_prob,decline_risk_level,decline_reason,recommended_action
yo-014,2023-08,10458.09,1894,704,5.531496062992126,5.437836832895889,3737.0,38587.0,153.24324324324326,5.122253216732721,1.0,2.851648796154507,2023-08-01,2022-01-01,19,-0.20234791889007475,4434.0,4997.5,5,611.4433743201407,0.13789882145244492,0.08208266773645899,7382.0,0.4937686263885126,0,14,-0.16238890249663218,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
re-017,2023-08,7506.54,1393,528,5.373406193078324,5.254017911353977,3938.0,43515.0,155.41463414634146,4.935472920297511,1.0,3.0245915632509166,2023-08-01,2022-01-01,19,0.10400897112419405,3880.3333333333335,4711.5,0,288.8500187525236,0.07443948597694106,0.18393863405225502,6012.0,0.3449767132401863,0,5,0.24158150497332365,Growth,0,0.0,Low Risk,,
yo-016,2023-08,7318.43,1446,554,5.043177892918825,5.146386010362694,4666.0,41847.0,152.4595744680851,5.480050062578223,1.0,3.089736356007379,2023-08-01,2022-01-01,19,-0.1721078779276083,5386.0,6336.833333333333,4,633.1666447310695,0.11755786199982723,0.06818326575929881,7942.0,0.4124905565348779,0,4,-0.1345395719166793,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
yo-012,2023-08,11757.81,2034,767,5.205314009661835,5.237267512077295,4522.0,40322.0,153.51304347826087,5.252283646190223,1.0,2.9263022806944585,2023-08-01,2022-01-01,19,-0.24216524216524216,5612.0,5827.666666666667,2,962.8992678364657,0.17157862933650495,0.14443965689003416,7435.0,0.3917955615332885,0,14,-0.18229443706046822,Maturity,0,0.0,Low Risk,Negative sales momentum,
yo-009,2023-08,9712.53,1718,642,5.0873362445414845,5.196869238233867,4902.0,41973.0,154.44444444444446,5.407806068701875,1.0,2.965976577359011,2023-08-01,2022-01-01,19,-0.1283783783783784,5579.666666666667,5786.0,2,656.6234334329944,0.11768148039303322,0.1217743364833675,6462.0,0.2414113277623027,0,4,-0.03357715513678816,Maturity,0,0.0,Low Risk,Negative sales momentum,
re-004,2023-08,10429.91,1975,734,5.197452229299363,5.211643312101911,3738.0,40905.0,154.95238095238096,5.40339120785318,1.0,2.931021786780522,2023-08-01,2022-01-01,19,-0.14207023181087908,3831.3333333333335,4260.5,1,485.77189434273987,0.12678925378703843,0.257035793964972,5210.0,0.28253358925143957,0,7,-0.4239178340468308,Maturity,0,0.002905660377358491,Low Risk,Negative sales momentum,
sn-030,2023-08,7249.22,1150,468,5.114107883817427,5.355209197786999,6970.0,42989.0,162.1587982832618,5.111839513542895,1.0,3.077583854952864,2023-08-01,2022-01-01,19,0.2635968092820884,5560.333333333333,3263.8333333333335,0,1388.0310995555303,0.24963091533280926,2.364885778402511,6970.0,0.0,1,0,-0.05130187963328714,Maturity,0,0.0,Low Risk,Negative sales momentum,
sn-019,2023-08,7387.39,1387,537,5.132743362831858,5.282901179941003,5903.0,40855.0,154.4561403508772,5.106221512816084,1.0,2.939055051966269,2023-08-01,2022-01-01,19,-0.06907427850496772,6264.666666666667,5375.5,2,330.18530151012766,0.05270596491063014,0.11524568257926582,6550.0,0.09877862595419848,0,2,-0.037165881558402836,Growth,0,0.0,Low Risk,Negative sales momentum,
sn-028,2023-08,6434.99,1173,476,5.161616161616162,5.1983585858585855,6600.0,40271.0,160.76576576576576,5.097252467484549,1.0,3.2479708313501146,2023-08-01,2022-01-01,19,-0.03254177660510116,6260.333333333333,4162.333333333333,1,788.4302970671113,0.12594062569625333,0.23989487081900893,6822.0,0.032541776605101144,0,1,-0.3055404703912553,Growth,0,0.0,Low Risk,Negative sales momentum,
mi-006,2023-08,10486.43,2043,763,5.1713586291309666,5.318878008975928,3749.0,42880.0,159.50420168067228,5.377334370000121,1.0,3.1263509893914243,2023-08-01,2022-01-01,19,-0.04044023547478881,3735.0,3572.1666666666665,1,179.41014464071034,0.048034844615986706,0.07175814918312355,5796.0,0.3531746031746032,0,15,-0.14131372096365902,Maturity,0,0.019440684062644827,Low Risk,Long time since last sales peak; Negative sales momentum,Consider product repositioning
yo-029,2023-08,10956.02,2037,761,5.267965895249695,5.257312220868859,4932.0,42884.0,158.26778242677824,4.975869378254964,1.0,3.1509039027041865,2023-08-01,2022-01-01,19,-0.17882117882117887,5698.666666666667,5889.333333333333,2,668.2883609141595,0.11727100390398212,0.10069740783990318,7656.0,0.3557993730407524,0,15,-0.15413784007483267,Maturity,0,0.01119818122913201,Low Risk,Long time since last sales peak; Negative sales momentum,Consider product repositioning
re-007,2023-08,11295.67,2084,774,4.903846153846154,5.248624799679487,4006.0,42143.0,159.14705882352942,5.25833523910206,1.0,2.9583993660481127,2023-08-01,2022-01-01,19,0.10297356828193838,3824.3333333333335,4241.166666666667,0,187.2280249677739,0.04895703607629406,0.13826836796467767,5406.0,0.2589715131335553,0,10,0.15590707545273363,Maturity,0,0.005845039568443825,Low Risk,,
yo-024,2023-09,6548.5,1261,464,4.832985386221294,5.207646137787057,4862.0,39868.0,159.00896860986546,5.160046728552403,1.0,3.0316368936707794,2023-09-01,2022-01-01,20,-0.14551845342706504,6036.666666666667,5922.5,3,1381.0276367015015,0.2287732142520433,0.12009026904864022,7618.0,0.36177474402730375,0,3,0.10163687867137372,Growth,0,0.003114543114543116,Low Risk,Sustained negative growth,Increase marketing or bundle offers
yo-009,2023-09,8792.4,1608,612,4.953703703703703,5.17454475308642,3639.0,39416.0,160.52252252252254,5.1365576241743645,1.0,2.932829025503307,2023-09-01,2022-01-01,20,-0.2576499388004896,4721.666666666667,5417.0,3,1004.7120648889086,0.212787588751622,0.08598281401946092,6462.0,0.43686165273909006,0,5,-0.1292715604221112,Maturity,0,0.012256426076828586,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
yo-003,2023-09,8348.0,1503,575,5.14657980456026,5.2696837676438655,4092.0,42902.0,163.3109243697479,5.522765422029481,1.0,3.088489621922026,2023-09-01,2022-01-01,20,-0.13670886075949362,4929.666666666667,5531.0,2,946.8560256624734,0.19207303245570492,0.14207782229647636,7542.0,0.45743834526650756,0,6,0.06758860440753678,Maturity,0,0.002562008469449485,Low Risk,Significant drop from peak sales,Review pricing and promotions
yo-012,2023-09,10929.93,1824,690,5.294117647058823,5.240344251336898,4022.0,40312.0,159.94618834080717,5.389879530964599,1.0,3.0450404566406593,2023-09-01,2022-01-01,20,-0.11057054400707655,4837.0,5544.666666666667,3,1010.037128030451,0.20881478768460843,0.0940911702298078,7435.0,0.4590450571620713,0,15,0.1315946981581656,Maturity,0,0.0029750614682121533,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning
yo-014,2023-09,11190.8,1932,741,5.1645569620253164,5.16142299578059,3394.0,42856.0,158.96186440677965,5.374583750158174,1.0,2.9494556587930463,2023-09-01,2022-01-01,20,-0.09178485416109183,3938.6666666666665,4599.666666666667,6,668.7094535994947,0.16978066695992589,0.08294603104493516,7382.0,0.5402329991872121,0,15,0.11056306472898292,Maturity,0,0.0029750614682121533,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning
yo-001,2023-09,9437.28,1729,659,5.246132208157524,5.320709095171121,3096.0,39779.0,158.23111111111112,5.5440857196969695,1.0,2.9913556768381504,2023-09-01,2022-01-01,20,-0.2332838038632986,3727.6666666666665,4396.666666666667,3,547.0670281906381,0.146758569665735,0.12242996986836004,7234.0,0.5720210118883052,0,14,-0.23056708368547696,Maturity,0,0.0029750614682121533,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
yo-018,2023-09,5778.01,1121,446,5.93073593073593,5.070286796536796,5164.0,40478.0,155.2907488986784,5.28768115569017,1.0,2.9472577693581146,2023-09-01,2022-01-01,20,-0.13804039392421963,6297.0,4834.666666666667,2,1313.020563433794,0.2085152554285841,0.48010967667117216,7736.0,0.3324715615305067,0,2,0.08752837546564596,Growth,0,0.007694745206176362,Low Risk,,
mi-002,2023-09,7379.63,1127,460,5.29045643153527,4.963108575380359,4680.0,40757.0,159.98214285714286,5.171403545799916,1.0,3.1387367776965056,2023-09-01,2022-01-01,20,-0.2375366568914956,5483.666666666667,5039.666666666667,1,740.3825587717017,0.13501596719440187,0.17513146858907372,6138.0,0.2375366568914956,0,1,-0.3271869320557066,Growth,0,0.013938425238337286,Low Risk,Negative sales momentum,
yo-016,2023-09,8177.16,1373,551,5.0,5.310744406196213,3340.0,37813.0,147.4816513761468,5.023861305990287,1.0,2.881011605584597,2023-09-01,2022-01-01,20,-0.2841834547792542,4547.333333333333,5640.666666666667,5,1152.5907050351107,0.253465189496066,0.1234779757285861,7942.0,0.5794510198942332,0,5,-0.11207557685164593,Maturity,0,0.06974156023735376,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
yo-005,2023-09,10915.03,1874,724,5.121173469387755,5.146048044217687,3401.0,38240.0,152.23287671232876,5.493926268405511,1.0,2.9866028892525143,2023-09-01,2022-01-01,20,-0.3105615244273262,4462.333333333333,5404.333333333333,4,921.0978956296292,0.20641620130640828,0.14469115511995154,7517.0,0.54755886656911,0,14,-0.2868132560718938,Maturity,0,0.08983128168656256,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
sn-030,2023-09,5588.44,1082,422,5.402298850574713,5.282249042145594,6373.0,40965.0,159.11894273127754,5.404476601991818,1.0,3.0531785703751497,2023-09-01,2022-01-01,20,-0.08565279770444767,6286.333333333333,4148.666666666667,1,730.8641004546159,0.11626238407995376,0.21796355363053568,6970.0,0.08565279770444763,0,1,-0.34924960698653607,Maturity,0,0.12706590722203293,Low Risk,Negative sales momentum,
sn-028,2023-09,6088.17,1163,472,5.333333333333333,5.093880208333333,5875.0,40383.0,150.78070175438597,5.450987066642717,1.0,3.0923948804662307,2023-09-01,2022-01-01,20,-0.10984848484848486,6432.333333333333,4958.333333333333,2,495.2639027158485,0.07699599461820726,0.20244475311174007,6822.0,0.13881559659923776,0,2,-0.0773067082433837,Growth,0,0.3863973555427376,Low Risk,Negative sales momentum,
yo-020,2023-09,7785.5,1317,508,4.887005649717514,5.2867419962335225,3678.0,39616.0,160.24311926605503,5.501070103017794,1.0,2.8350895622005754,2023-09-01,2022-01-01,20,-0.20630125161847213,5134.333333333333,6236.166666666667,4,1760.651110621674,0.3429171805404806,0.1624313948933077,7676.0,0.5208441896821261,0,4,0.14019430613078754,Growth,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth,Review pricing and promotions; Increase marketing or bundle offers
ju-021,2023-09,9518.380000000001,1693,649,5.021961932650073,5.273908003904344,3404.0,39199.0,159.76605504587155,5.394268112702839,1.0,2.8810368474600945,2023-09-01,2022-01-01,20,-0.23229589535408213,4430.666666666667,4885.0,3,1025.0040650325896,0.23134307817467412,0.08726145058892258,5825.0,0.41562231759656654,0,3,-0.04527719348389514,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
sn-013,2023-09,6927.61,1255,498,4.98062015503876,5.3068669250645994,4460.0,38448.0,153.69811320754718,5.301568797455745,1.0,2.9436298328288935,2023-09-01,2022-01-01,20,-0.181951577402788,5517.333333333333,5706.0,2,1091.4675136408473,0.19782518976090757,0.1594385717766113,6640.0,0.32831325301204817,0,2,-0.0030359147521855645,Growth,0,0.0,Low Risk,Negative sales momentum,
re-025,2023-09,7078.19,1440,553,5.319516407599309,5.1906260794473225,3735.0,41250.0,158.2433628318584,5.138167565136418,1.0,2.995940446605645,2023-09-01,2022-01-01,20,-0.084783141386915,3883.0,4356.666666666667,1,178.3367600916839,0.04592757148897345,0.07496056651210738,6587.0,0.432974039775315,0,6,-0.14948441975894744,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Negative sales momentum,Review pricing and promotions
re-017,2023-09,7632.35,1364,541,5.22887323943662,5.2390551643192484,4091.0,39552.0,161.986301369863,5.2447817906102765,1.0,3.114331137452094,2023-09-01,2022-01-01,20,0.0388522092432706,3865.3333333333335,4391.333333333333,0,269.4519128403679,0.06970987741644565,0.12498847756173559,6012.0,0.3195276114437791,0,6,-0.06515676188092345,Maturity,0,0.0,Low Risk,Negative sales momentum,
mi-008,2023-09,6336.77,1126,446,5.235042735042735,5.171321225071225,5260.0,41250.0,165.32751091703057,5.400403186958624,1.0,2.9260765741273316,2023-09-01,2022-01-01,20,-0.11163654788042565,5669.333333333333,4569.0,1,357.5952087673064,0.06307535432160861,0.16351147777059452,5921.0,0.11163654788042561,0,1,-0.1277683481206865,Growth,0,0.0,Low Risk,Negative sales momentum,
mi-011,2023-09,6724.23,1211,468,5.020533880903491,5.236685489390828,5385.0,42242.0,161.93965517241378,5.254491967863837,1.0,3.1685778214533085,2023-09-01,2022-01-01,20,-0.058730991085474527,5694.333333333333,4883.833333333333,2,296.89953407395586,0.052139472119760444,0.056768926824733966,5977.0,0.09904634431989293,0,2,-0.015900139487682985,Maturity,0,0.0,Low Risk,Negative sales momentum,
sn-019,2023-09,6579.97,1273,491,5.330097087378641,5.177784789644012,4853.0,39868.0,156.23555555555555,5.189743870203263,1.0,2.822589070812781,2023-09-01,2022-01-01,20,-0.177875656445875,5699.0,5639.333333333333,3,764.6881717406127,0.13417935984218507,0.07585675474162921,6550.0,0.2590839694656489,0,3,-0.10880137794090727,Growth,0,0.0,Low Risk,Sustained negative growth; Negative sales momentum,Increase marketing or bundle offers
sn-010,2023-09,8052.38,1411,533,5.397236614853195,5.398927748992516,4894.0,40615.0,159.04845814977975,5.331237384513495,1.0,2.943094893977426,2023-09-01,2022-01-01,20,-0.04637568199532349,5266.0,5402.666666666667,2,454.07928823059103,0.08622850137307084,0.10249429591119667,6060.0,0.19240924092409242,0,4,0.06450442888478736,Maturity,0,0.002730496453900709,Low Risk,,
sn-027,2023-09,9102.23,1599,632,5.030165912518854,5.232658371040724,4375.0,42025.0,157.87878787878788,5.184338466791676,1.0,3.0651732783055574,2023-09-01,2022-01-01,20,-0.1421568627450981,5067.333333333333,4799.166666666667,2,676.5917035652549,0.13352026777369852,0.21518273240910166,5727.0,0.2360747337174786,0,2,-0.03267545886872303,Maturity,0,0.0,Low Risk,Negative sales momentum,
re-007,2023-09,9653.88,1687,635,5.248538011695906,5.258036062378167,3622.0,39126.0,154.9816513761468,5.193700070269655,1.0,2.9866676439935436,2023-09-01,2022-01-01,20,-0.09585621567648528,3753.3333333333335,3978.3333333333335,1,218.87287025424916,0.0583142638332813,0.10462843628020241,5406.0,0.33000369959304476,0,11,-0.19882978395842366,Maturity,0,0.0,Low Risk,Negative sales momentum,
mi-026,2023-09,10253.16,1911,735,5.259165613147914,4.8961809945217025,4387.0,42700.0,157.53813559322035,5.192810430060394,1.0,3.038438709640504,2023-09-01,2022-01-01,20,-0.07603201347935973,4767.0,4410.0,2,389.84740604498137,0.0817804501877452,0.21231534509399091,5942.0,0.26169639851901716,0,14,0.0048816528001601744,Maturity,0,0.0,Low Risk,,
mi-006,2023-09,10792.24,1927,730,5.4961832061068705,5.183992790500424,3113.0,40237.0,158.33333333333334,5.225926782844439,1.0,3.027250110629394,2023-09-01,2022-01-01,20,-0.1696452387303281,3589.6666666666665,3546.0,2,420.29672058360615,0.11708516684472267,0.13530452120558814,5796.0,0.46290545203588684,0,16,-0.1292050032555393,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Negative sales momentum,Review pricing and promotions; Consider product repositioning
re-004,2023-09,10673.94,1979,738,5.139771283354511,5.179381617958492,3877.0,41801.0,159.96035242290748,5.31287407085686,1.0,3.0046234562102443,2023-09-01,2022-01-01,20,0.037185660781166474,3990.6666666666665,4064.1666666666665,0,324.77735963785096,0.08138423646120556,0.21279821061604795,5210.0,0.25585412667946256,0,8,0.17925589259204555,Maturity,0,0.0,Low Risk,,
mi-022,2023-09,7745.25,1554,591,5.282714054927302,4.979566505115778,3800.0,38162.0,157.7793427230047,5.179143640744966,1.0,2.9531808152314176,2023-09-01,2022-01-01,20,-0.1719328829810416,4384.333333333333,4283.333333333333,2,513.5565531987037,0.11713446815145678,0.13468825749346108,4764.0,0.20235096557514692,0,2,-0.1351990458693707,Maturity,0,0.0,Low Risk,Negative sales momentum,
mi-023,2023-09,9662.9,1679,651,5.236728837876614,5.06853299856528,4090.0,42936.0,156.19327731092437,5.159243029356191,1.0,2.9414307983926142,2023-09-01,2022-01-01,20,-0.10208562019758505,4372.0,4306.333333333333,1,247.804358315184,0.05667986237767246,0.06292895337978573,5583.0,0.2674189503850976,0,13,-0.12087336343176092,Maturity,0,0.0026021505376344085,Low Risk,Negative sales momentum,
re-015,2023-09,9060.84,1692,616,5.265151515151516,5.351077020202021,3876.0,41248.0,150.88412017167383,5.2655217417755305,1.0,2.918667487380796,2023-09-01,2022-01-01,20,0.02215189873417711,3898.0,3949.8333333333335,0,118.54113210189794,0.030410757337582847,0.04962868994918003,5570.0,0.30412926391382405,0,11,0.08027410439736637,Maturity,0,0.0,Low Risk,,
yo-029,2023-09,10614.21,1874,721,5.397653194263364,5.366320078226858,3598.0,37488.0,156.64953271028037,5.339016480919638,1.0,2.920895025584855,2023-09-01,2022-01-01,20,-0.2704785077047851,4845.333333333333,5449.0,3,1206.3371557459936,0.2489688681369002,0.12421406573875747,7656.0,0.5300417972831766,0,16,-0.09165732888360623,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning
sn-010,2023-10,8232.26,1511,597,5.272435897435898,5.307194177350427,4622.0,40536.0,152.26637554585153,5.441976508293425,1.0,3.0047272529819904,2023-10-01,2022-01-01,21,-0.0555782590927667,4882.666666666667,5296.0,3,255.18881898181505,0.052264231085844146,0.03488983515312984,6060.0,0.2372937293729373,0,5,-0.00920257709744321,Maturity,0,0.002730496453900709,Low Risk,Sustained negative growth; Negative sales momentum,Increase marketing or bundle offers
